Radius_kpc	Emissivity
1.0176695124713193	1.38454e-26
1.0560435800376302	1.0248e-26
1.0982871380755375	6.9455e-27
1.1422191421232453	4.8085e-27
1.174801937099319	3.6261000000000005e-27
1.1910609267944612	3.3124e-27
1.2050189631940982	3.137e-27
1.2231640864356974	2.9281e-27
1.2467537188835627	2.7125e-27
1.2733832023049272	2.5037e-27
1.2986094282939622	2.351e-27
1.3260555880962663	2.2486e-27
1.3568235466702512	2.14719e-27
1.3853035150658881	2.07578e-27
1.4157311918144815	2.03058e-27
1.4552816622628606	1.98485e-27
1.4948839851798705	1.9443700000000002e-27
1.5253894406314104	1.92868e-27
1.555878692186503	1.9245e-27
1.5955199044549864	1.91989e-27
1.6381037443182855	1.91499e-27
1.6751815001688184	1.91679e-27
1.7140481661871245	1.92483e-27
1.7645783968681412	1.9341e-27
1.8134104592014888	1.94024e-27
1.8496780202296608	1.95025e-27
1.8864641059441436	1.95849e-27
1.9342850451391849	1.96911e-27
1.9867727065110257	1.97678e-27
2.0354589337763485	1.99122e-27
2.079423345616951	1.98928e-27
2.1271178944197033	2.0002200000000002e-27
2.189120483785353	1.99648e-27
2.2509837196415563	1.99127e-27
2.299268090274988	1.98638e-27
2.3486348811910944	1.98614e-27
2.41281527423925	1.96657e-27
2.4780975322458176	1.94643e-27
2.531952802477804	1.929e-27
2.589100704467866	1.91923e-27
2.663392328899089	1.87392e-27
2.738008031259256	1.83319e-27
2.7992684821676224	1.79861e-27
2.86513408044629	1.7593e-27
2.9507587100526993	1.7028899999999998e-27
3.0368986235661306	1.6393e-27
3.1073434429807825	1.58689e-27
3.182565171068076	1.5295600000000002e-27
3.266770339345709	1.46237e-27
3.3447758968426347	1.40042e-27
3.4162674879677772	1.34451e-27
3.497286970203886	1.28122e-27
3.587024148728601	1.2127500000000001e-27
3.6695992050236432	1.15366e-27
3.7462112274261083	1.10154e-27
3.833550229276634	1.04392e-27
3.928893955972087	9.8717e-28
4.01438571362763	9.4439e-28
4.092132008781399	9.0576e-28
4.1800219431111305	8.705e-28
4.275236038635006	8.4721e-28
4.35920463002451	8.3223e-28
4.43439070953962	8.249899999999999e-28
4.518877825615434	8.1557e-28
4.609749276891454	8.237299999999999e-28
